# 1CGH_name      RA_1CGH     DEC_1CGH     Counterpart_name                               N0[1E-16] N0_err[1E-16] Index Index_err Flux[1E-12] Flux_err[1E-12] TS         z       zflag z_origin                                                        Nph_128 Emax_128[GeV]    Nph_512 Emax_512[GeV]    Ebin_max[GeV]    TrasmissionEbin    AbsEbin                tauEbin               Abs_flag GAL_LAT             BZcat          z_3HSP zflag_3hsp 4FGL_counter_name  TEVCAT_FLAG_4FGLdr4 ASSOC_TEV_4FGLdr4     CLASS1_4FGLdr4 ASSOC1_4FGLdr4               Name_4LACdr3      z_4LACdr3_1 Name_3FHL         z_3FHL  
  1CGHJ2327+4716 351.8484502 47.266875122 4FGLJ2327.3+4717                               9.39      1.21          3.2   0.27      15.6        2.0             28.2       ""      ""    4FGLdr4                                                         11.0    46.8060859375    10.0    46.8060859375    29.686267578125  ""                 ""                     ""                    ""       -13.229208215724888 ""             ""     ""         "4FGL J2327.3+4717" N                   ""                    bll            "NVSS J232723+471601"        "4FGL J2327.3+4717" -Infinity   ""                ""      
  1CGHJ0539-6333 84.821      -63.5503     4FGLJ0539.2-6333                               8.17      2.5           2.44  0.4       15.2        4.5             28.3       ""      ""    4FGLdr4                                                         5.0     24.86127734375   5.0     24.86127734375   20.8252734375    ""                 ""                     ""                    ""       -32.07338678044542  ""             ""     ""         "4FGL J0539.2-6333" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ1647+2909 251.862     29.16381     5BZGJ1647+2909                                 7.8       1.69          2.71  0.33      13.6        2.9             28.3       0.132   1.0   5BZcat                                                          7.0     38.297109375     7.0     38.297109375     28.3408046875    0.9999011841584752 9.881584152493517E-5   9.882072413185855E-5  0.0      38.49486841703312   5BZGJ1647+2909 ""     ""         "4FGL J1647.5+2911" N                   ""                    bll            "B2 1645+29"                 "4FGL J1647.5+2911" 0.132       ""                ""      
  1CGHJ0157-3235 29.25283333 -32.59152778 3HSPJ015700.7-323529                           3.75      1.66          1.57  0.19      11.4        4.5             28.3       0.33    2.0   3HSPcat                                                         4.0     134.809140625    4.0     134.809140625    53.6575703125    0.9783256755900344 0.0216743244099655     0.0219126627542532    0.0      -74.79067799610051  ""             0.33   5          "4FGL J0156.9-3235" N                   ""                    bcu            "NVSS J015700-323527"        "4FGL J0156.9-3235" -Infinity   ""                ""      
  1CGHJ0333+4006 53.44507703 40.110720727 4FGLJ0333.8+4007                               9.48      3.35          2.81  0.59      16.3        5.6             28.3       0.392   2.0   Foschini22(6[=])                                                6.0     28.22164453125   5.0     28.22164453125   22.790953125     0.9997341884182348 2.658115817653E-4      2.658469159254E-4     0.0      -12.893791016826505 ""             ""     ""         "4FGL J0333.8+4007" N                   ""                    bcu            "B3 0330+399"                "4FGL J0333.8+4007" -Infinity   ""                ""      
  1CGHJ1902+3159 285.73308   31.99492     5BZQJ1902+3159                                 10.3      3.1           2.73  0.48      18.0        5.3             28.4       0.635   1.0   5BZcat                                                          10.0    46.1753125       10.0    46.1753125       31.20312109375   0.98758783312681   0.0124121668731899     0.0124898412236847    0.0      11.756941367542565  5BZQJ1902+3159 ""     ""         "4FGL J1902.8+3201" N                   ""                    fsrq           "3C 395"                     "4FGL J1902.8+3201" 0.635       ""                ""      
  1CGHJ0832+3300 128.2144167 33.00305556  3HSPJ083251.5+330011                           6.78      2.86          1.93  0.36      15.6        5.6             28.4       0.671   1.0   3HSPcat                                                         6.0     32.5454296875    5.0     32.5454296875    30.033876953125  0.9876772464590372 0.0123227535409627     0.0123993082281772    0.0      34.609876916927746  5BZBJ0832+3300 0.671  1          "4FGL J0833.0+3300" N                   ""                    bll            "RX J0832.8+3300"            "4FGL J0833.0+3300" 0.670511    ""                ""      
  1CGHJ1127-4919 171.9190826 -49.32341766 4FGLJ1127.6-4920                               7.4       3.05          1.89  0.34      17.4        5.8             28.4       ""      ""    4FGLdr4                                                         8.0     71.180625        7.0     71.180625        56.6882890625    ""                 ""                     ""                    ""       11.30037297135422   ""             ""     ""         "4FGL J1127.6-4920" N                   ""                    bcu            "MRC 1125-490"               "4FGL J1127.6-4920" -Infinity   ""                ""      
  1CGHJ0820-2801 125.09125   -28.03308333 3HSPJ082021.1-280159                           7.2       1.38          1.79  0.14      18.2        3.6             28.4       ""      ""    3HSPcat                                                         9.0     218.20453125     9.0     218.20453125     91.6073984375    ""                 ""                     ""                    ""       4.756447126972564   ""             --     --         "4FGL J0820.1-2801" N                   ""                    bcu            "1RXS J082021.9-280206"      "4FGL J0820.1-2801" -Infinity   "3FHL J0820.2-2803" ""      
  1CGHJ0111+4345 17.75225174 43.760997686 4FGLJ0110.9+4344                               9.41      3.28          3.28  0.55      15.6        5.4             28.4       ""      ""    4FGLdr4                                                         7.0     50.793           7.0     50.793           24.856716796875  ""                 ""                     ""                    ""       -18.968782577933172 ""             ""     ""         "4FGL J0110.9+4344" N                   ""                    bcu            "GB6 J0110+4345"             "4FGL J0110.9+4344" -Infinity   "3FHL J0110.9+4346" ""      
  1CGHJ0228-3102 37.05410516 -31.04452303 4FGLJ0228.2-3102                               9.31      3.51          3.52  0.93      15.4        5.7             28.4       0.401   2.0   Foschini22(2,4,13[=])                                           7.0     16.77782421875   6.0     16.0906064453125 15.220509765625  1.0                0.0                    0.0                   0.0      -68.5418065880602   ""             ""     ""         "4FGL J0228.2-3102" N                   ""                    bcu            "PMN J0228-3102"             "4FGL J0228.2-3102" -Infinity   "3FHL J0228.0-3101" ""      
  1CGHJ1152+2837 178.04463   28.62256     5BZBJ1152+2837                                 7.84      3.16          2.42  0.51      14.7        5.3             28.5       0.441   1.0   5BZcat                                                          7.0     130.8585078125   6.0     130.8585078125   61.288484375     0.9424860330676714 0.0575139669323285     0.0592341787961173    0.0      76.82783682813483   5BZBJ1152+2837 ""     ""         "4FGL J1152.1+2837" N                   ""                    bll            "GB6 J1152+2837"             "4FGL J1152.1+2837" 0.441       "3FHL J1152.1+2837" ""      
  1CGHJ2046-1010 311.7263721 -10.17782547 4FGLJ2046.6-1012                               14.4      3.8           2.53  0.36      26.3        6.7             28.5       0.44    2.0   Foschini22(3,4,6,13[=])                                         4.0     90.423359375     4.0     90.423359375     36.7497265625    0.9905176911661168 0.0094823088338833     0.0095275521588984    0.0      -30.23038315823495  ""             ""     ""         "4FGL J2046.6-1012" N                   ""                    bll            "PMN J2046-1010"             "4FGL J2046.6-1012" -Infinity   ""                ""      
  1CGHJ0009-3216 2.398157354 -32.27692486 4FGLJ0009.7-3217                               7.22      2.98          2.49  0.55      13.2        5.0             28.5       0.0256  1.0   Foschini22(1991ApJS...75..935D[=])                              6.0     31.765583984375  5.0     31.765583984375  25.159537109375  0.9999985385844326 1.4614155674497198E-6  1.4614166353184903E-6 0.0      -79.56389085756066  ""             ""     ""         "4FGL J0009.7-3217" N                   ""                    rdg            "IC 1531"                    "4FGL J0009.7-3217" 0.02542     ""                ""      
  1CGHJ0818+2814 124.61396   28.23414     5BZBJ0818+2814                                 11.1      1.1           2.85  0.17      19.0        1.9             28.5       0.226   1.0   5BZcat                                                          4.0     38.08291015625   4.0     38.08291015625   25.72346875      0.9998634410555504 1.365589444496E-4      1.365682694712E-4     0.0      30.41938399724961   5BZBJ0818+2814 ""     ""         "4FGL J0818.4+2816" N                   ""                    bll            "GB6 J0818+2813"             "4FGL J0818.4+2816" 0.226       "3FHL J0818.4+2816" ""      
  1CGHJ1755+0953 268.9831    9.8888       4FGLJ1755.9+0953                               9.99      3.29          2.16  0.33      20.5        7.4             28.5       ""      ""    4FGLdr4                                                         8.0     81.55015625      8.0     81.55015625      36.52534375      ""                 ""                     ""                    ""       16.77307021211895   ""             ""     ""         "4FGL J1755.9+0953" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ2328-4422 352.0665    -44.3758     4FGLJ2328.2-4422                               6.37      2.76          2.16  0.46      13.0        4.9             28.5       ""      ""    4FGLdr4                                                         7.0     76.8304765625    7.0     76.8304765625    43.2479296875    ""                 ""                     ""                    ""       -66.00777502265647  ""             ""     ""         "4FGL J2328.2-4422" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ1231-0450 187.9724    -4.8494      4FGLJ1231.8-0450                               4.85      2.78          1.6   0.36      14.2        5.7             28.5       ""      ""    4FGLdr4                                                         6.0     651.571125       4.0     34.7724375       204.197421875    ""                 ""                     ""                    ""       57.67523407832537   ""             ""     ""         "4FGL J1231.8-0450" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ2322-4220 350.6683333 -42.34516667 3HSPJ232240.4-422042                           6.66      1.99          2.14  0.31      13.7        4.0             28.6       0.09    1.0   3HSPcat                                                         9.0     52.77894921875   7.0     52.77894921875   37.7014375       0.9995212402664868 4.787597335133E-4      4.788743755466E-4     0.0      -66.37898624916937  5BZGJ2322-4220 0.09   1          "4FGL J2322.8-4221" N                   ""                    bll            "1RXS J232241.0-422040"      ""                ""          "3FHL J2322.4-4222" 0.09    
  1CGHJ1642+2211 250.5846667 22.1955      3HSPJ164220.3+221143                           7.08      0.91          2.31  0.15      13.7        1.8             28.6       0.592   1.0   3HSPcat                                                         8.0     63.93894921875   8.0     63.93894921875   45.03777734375   0.9564603711820514 0.0435396288179485     0.0445159220295905    0.0      37.75437635621464   5BZBJ1642+2211 0.592  1          "4FGL J1642.4+2211" N                   ""                    bll            "1RXS J164220.4+221132"      "4FGL J1642.4+2211" 0.592       ""                ""      
  1CGHJ0150-5450 27.68541667 -54.83472222 3HSPJ015044.1-545005                           5.25      0.45          2.11  0.12      11.0        1.0             28.6       0.28    2.0   3HSPcat                                                         7.0     112.88321875     6.0     112.88321875     50.528           0.987214385948602  0.0127856140513978     0.0128680534608924    0.0      -60.25894036260167  ""             0.28   5          "4FGL J0150.6-5448" N                   ""                    bcu            "PMN J0150-5450"             "4FGL J0150.6-5448" -Infinity   "3FHL J0150.6-5450" ""      
  1CGHJ0727+4827 111.9993879 48.455662566 4FGLJ0728.2+4827                               7.95      2.77          2.56  0.47      14.3        5.2             28.7       0.186   2.0   Foschini22(3,6,13[=])                                           7.0     35.46741796875   7.0     35.46741796875   24.61255078125   0.9999534287462302 4.657125376983373E-5   4.6572338244342936E-5 0.0      25.787512563311537  ""             ""     ""         "4FGL J0728.2+4827" N                   ""                    bll            "GB6 J0727+4827"             "4FGL J0728.2+4827" -Infinity   ""                ""      
  1CGHJ1322-0606 200.5836598 -6.10489995  4FGLJ1322.3-0606                               9.76      2.17          4.31  0.66      16.9        3.8             28.7       0.677   2.0   Foschini22(3,4,13[=])                                           5.0     39.628125        5.0     39.628125        25.1251875       0.9953431169393177 0.0046568830606824     0.0046677601225437    0.0      55.936558075715595  ""             ""     ""         "4FGL J1322.3-0606" N                   ""                    bcu            "AT20G J132219-060619"       "4FGL J1322.3-0606" -Infinity   ""                ""      
  1CGHJ2219+3229 334.8517    32.4908      4FGLJ2219.4+3229                               9.75      0.7           2.85  0.17      16.7        1.2             28.7       ""      ""    4FGLdr4                                                         7.0     32.906140625     6.0     32.906140625     20.40351171875   ""                 ""                     ""                    ""       -20.276259937466005 ""             ""     ""         "4FGL J2219.4+3229" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ1733-3942 263.3640033 -39.7035833  4FGLJ1733.4-3943                               18.9      5.2           2.09  0.26      40.2        10.0            28.7       ""      ""    4FGLdr4                                                         20.0    411.5963125      17.0    411.5963125      152.4198125      ""                 ""                     ""                    ""       -3.599177206395264  ""             ""     ""         "4FGL J1733.4-3943" N                   ""                    bcu            "2MASS J17332704-3942172"    "4FGL J1733.4-3943" -Infinity   "3FHL J1733.4-3942" ""      
  1CGHJ2144-5638 326.1232083 -56.64694444 3HSPJ214429.6-563849                           9.59      3.34          2.61  0.49      17.1        5.7             28.8       0.48    2.0   3HSPcat                                                         9.0     32.384216796875  9.0     32.384216796875  24.380994140625  0.998933639582712  0.0010663604172881     0.0010669293840763    0.0      -45.74463082995922  ""             0.48   5          "4FGL J2144.7-5640" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ1309+3716 197.4536594 37.281051469 4FGLJ1309.6+3718                               5.74      2.52          1.99  0.46      12.7        4.6             28.8       ""      ""    4FGLdr4                                                         7.0     55.3208359375    7.0     55.3208359375    39.47951171875   ""                 ""                     ""                    ""       79.13253061517504   ""             ""     ""         "4FGL J1309.6+3718" N                   ""                    bcu            "FIRST J130948.8+371651"     "4FGL J1309.6+3718" -Infinity   ""                ""      
  1CGHJ0032-5539 8.0971      -55.6642     4FGLJ0032.3-5539                               4.01      1.54          1.69  0.29      10.9        4.9             28.8       ""      ""    4FGLdr4                                                         6.0     216.818015625    6.0     216.818015625    111.986671875    ""                 ""                     ""                    ""       -61.2568782718663   ""             ""     ""         "4FGL J0032.3-5539" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ2252+1245 343.13412   12.75303     5BZBJ2252+1245                                 5.93      2.78          1.73  0.39      15.6        5.8             28.9       0.497   2.0   5BZcat                                                          6.0     50.464390625     6.0     50.464390625     37.56393359375   0.9856853853422752 0.0143146146577246     0.0144180570998978    0.0      -40.77968151423553  5BZBJ2252+1245 ""     ""         "4FGL J2252.6+1245" N                   ""                    bll            "2MASS J22523220+1245109"    "4FGL J2252.6+1245" 0.496476    ""                ""      
  1CGHJ1326+2549 201.6497083 25.833       3HSPJ132635.9+254958                           4.46      2.33          1.62  0.35      12.8        4.9             28.9       0.698   1.0   3HSPcat                                                         7.0     116.847640625    5.0     116.847640625    67.003015625     0.8257748180959529 0.1742251819040471     0.1914331599452632    1.0      82.02789863852601   ""             0.698  1          ""                 ""                  ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ2142-2028 325.66575   -20.47197222 3HSPJ214239.8-202819                           7.64      3.4           2.06  0.45      16.4        6.1             28.9       0.53    2.0   3HSPcat                                                         6.0     84.7878671875    6.0     84.7878671875    40.6030625       0.9768808438297388 0.0231191561702611     0.02339059565693      0.0      -46.556357792782606 ""             0.53   5          "4FGL J2142.5-2029" N                   ""                    ""             ""                           ""                ""          "3FHL J2142.5-2029" ""      
  1CGHJ0224-1850 36.01856934 -18.84233106 4FGLJ0224.0-1850                               8.37      3.13          2.76  0.56      14.5        5.6             29.0       ""      ""    4FGLdr4                                                         6.0     25.970814453125  4.0     25.970814453125  21.511306640625  ""                 ""                     ""                    ""       -67.17383516701642  ""             ""     ""         "4FGL J0224.0-1850" N                   ""                    bcu            "GALEXASC J022404.29-185029.9" "4FGL J0224.0-1850" -Infinity   "3FHL J0223.9-1850" ""      
  1CGHJ1014+3207 153.6898079 32.123669188 4FGLJ1014.7+3210                               7.97      3.03          2.87  0.64      13.6        5.0             29.0       0.315   2.0   4LACdr3                                                         5.0     33.47373046875   3.0     21.156080078125  21.14601953125   0.9999597518774532 4.0248122546771015E-5  4.024893252418874E-5  0.0      55.773651882371304  ""             ""     ""         "4FGL J1014.7+3210" N                   ""                    bcu            "NVSS J101445+320725"        "4FGL J1014.7+3210" 0.315       ""                ""      
  1CGHJ1520-3805 230.2263    -38.0922     4FGLJ1520.9-3805                               11.6      4.1           2.47  0.47      21.5        7.1             29.0       ""      ""    4FGLdr4                                                         8.0     69.8324921875    8.0     69.8324921875    40.7921171875    ""                 ""                     ""                    ""       15.984336247402338  ""             ""     ""         "4FGL J1520.9-3805" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ2353-1458 358.337875  -14.98263889 3HSPJ235321.1-145857                           8.55      3.39          2.61  0.63      15.2        5.8             29.0       0.5     2.0   3HSPcat                                                         6.0     31.281130859375  4.0     31.281130859375  22.4803203125    0.999377270967486  6.22729032514E-4       6.229230087719E-4     0.0      -71.83273208730988  5BZBJ2353-1458 0.5    5          "4FGL J2353.5-1457" N                   ""                    bll            "1REX J235320-1458.9"        "4FGL J2353.5-1457" -Infinity   ""                ""      
  1CGHJ0107+0333 16.86904716 3.5635008811 4FGLJ0107.4+0334                               9.7       3.58          2.78  0.6       16.8        6.0             29.0       0.869   2.0   Foschini22(1,3,6,12b,13[=])                                     6.0     33.31113671875   5.0     33.31113671875   24.332484375     0.9895790209735452 0.0104209790264546     0.0104756576298393    0.0      -59.06506337585913  ""             ""     ""         "4FGL J0107.4+0334" N                   ""                    bll            "PMN J0107+0333"             "4FGL J0107.4+0334" -Infinity   ""                ""      
  1CGHJ1726+5955 261.66837   59.93036     5BZBJ1726+5955                                 4.97      2.0           2.14  0.42      10.3        3.6             29.1       ""      ""    5BZcat                                                          8.0     95.7243671875    7.0     95.7243671875    54.9831875       ""                 ""                     ""                    ""       33.7665972587433    5BZBJ1726+5955 ""     ""         "4FGL J1727.1+5955" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ0020+0323 5.209364887 3.3994666111 4FGLJ0021.0+0322                               7.65      3.29          2.21  0.45      15.3        5.8             29.1       0.652   2.0   Foschini22(1,2,3,13[=])                                         7.0     59.3607421875    5.0     38.21440234375   37.6456328125    0.9702784430182438 0.0297215569817561     0.0301721940190307    0.0      -58.59178695228627  ""             ""     ""         "4FGL J0021.0+0322" N                   ""                    bll            "2MASS J00205023+0323578"    "4FGL J0021.0+0322" -Infinity   ""                ""      
  1CGHJ1017+2539 154.3515833 25.66555556  3HSPJ101724.4+253956                           5.75      1.07          1.7   0.13      15.6        3.1             29.1       0.417   1.0   3HSPcat                                                         5.0     37.750578125     5.0     37.750578125     30.69464453125   0.9967891458260996 0.0032108541739003     0.0032160200269945    0.0      55.61060221627593   ""             0.417  1          "4FGL J1017.4+2538" N                   ""                    bcu            "NVSS J101724+253955"        "4FGL J1017.4+2538" -Infinity   ""                ""      
  1CGHJ2043+0001 310.9257021 0.0219254944 4FGLJ2043.7+0000                               10.3      3.7           3.4   0.82      17.1        6.1             29.1       0.337   2.0   Foschini22(1,4,13[=])                                           7.0     19.4372265625    7.0     19.4372265625    17.323189453125  0.9999986679036692 1.3320963307972278E-6  1.3320972180383329E-6 0.0      -24.743553508513816 ""             ""     ""         "4FGL J2043.7+0000" N                   ""                    bll            "2MASS J20434215+0001193"    "4FGL J2043.7+0000" -Infinity   ""                ""      
  1CGHJ2331+4430 352.9013    44.5138      4FGLJ2331.6+4430                               7.69      1.39          2.28  0.21      15.0        2.8             29.1       ""      ""    4FGLdr4                                                         9.0     60.70882421875   7.0     60.70882421875   34.18433203125   ""                 ""                     ""                    ""       -16.07155781560451  ""             ""     ""         "4FGL J2331.6+4430" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ1738+3821 264.6769583 38.35072222  3HSPJ173842.5+382102                           5.88      2.18          2.08  0.35      12.5        4.1             29.1       0.31    2.0   3HSPcat                                                         8.0     127.7444609375   7.0     127.7444609375   56.1948203125    0.977571366118863  0.022428633881137      0.022683980970379     0.0      30.047559369170457  ""             0.31   5          "4FGL J1738.8+3822" N                   ""                    bcu            "NVSS J173842+382104"        "4FGL J1738.8+3822" -Infinity   ""                ""      
  1CGHJ1103-5626 165.8141029 -56.44320925 4FGLJ1102.9-5628                               13.0      3.9           2.96  0.59      22.1        6.6             29.2       ""      ""    4FGLdr4                                                         11.0    66.821984375     9.0     66.821984375     35.5761171875    ""                 ""                     ""                    ""       3.3346204868024216  ""             ""     ""         "4FGL J1102.9-5628" N                   ""                    bcu            "AT20G J110315-562635"       "4FGL J1102.9-5628" -Infinity   ""                ""      
  1CGHJ1211+3900 182.8925833 39.01497222  3HSPJ121134.2+390054                           6.73      0.4           2.16  0.13      13.8        1.2             29.2       0.6     2.0   3HSPcat                                                         5.0     32.612205078125  5.0     32.612205078125  23.003978515625  0.9983954646067962 0.0016045353932038     0.0016058240387539    0.0      75.49379481282062   5BZBJ1211+3900 0.6    2          "4FGL J1211.6+3901" N                   ""                    bll            "FIRST J121134.2+390053"     "4FGL J1211.6+3901" 0.6         ""                ""      
  1CGHJ1603+1105 240.92471   11.09686     5BZBJ1603+1105                                 9.56      3.33          3.03  0.64      16.0        5.6             29.2       0.143   1.0   Foschini22(2008ApJS..175...97H[=])                              10.0    51.37910546875   8.0     51.37910546875   28.319029296875  0.9998858086746018 1.141913253982E-4      1.14197845724E-4      0.0      42.17575480249886   5BZBJ1603+1105 ""     ""         "4FGL J1603.8+1104" N                   ""                    bll            "MG1 J160340+1106"           "4FGL J1603.8+1104" 0.143       "3FHL J1603.8+1103" 0.143   
  1CGHJ1353+1435 208.34517   14.59425     5BZBJ1353+1435                                 9.78      3.79          2.49  0.5       17.9        6.3             29.3       0.752   2.0   Foschini22(1,3,13[=])                                           6.0     49.8831875       5.0     49.8831875       31.9359921875    0.9767535582946032 0.0232464417053968     0.0235209020593739    0.0      70.89157055272749   5BZBJ1353+1435 ""     ""         "4FGL J1353.3+1434" N                   ""                    bll            "OP 186"                     "4FGL J1353.3+1434" 0.405       ""                ""      
  1CGHJ1617-7717 244.45533   -77.28847    5BZQJ1617-7717                                 8.12      0.48          4.41  0.26      14.2        1.2             29.3       1.71    1.0   5BZcat                                                          11.0    23.911244140625  11.0    23.911244140625  18.682947265625  0.9626746817599696 0.0373253182400303     0.0380397417442439    0.0      -18.8537769793289   5BZQJ1617-7717 ""     ""         "4FGL J1617.9-7718" N                   ""                    fsrq           "PKS 1610-77"                "4FGL J1617.9-7718" 1.71        "3FHL J1618.1-7717" 1.71    
  1CGHJ0726-4728 111.60933   -47.4815     5BZQJ0726-4728                                 5.87      1.65          6.44  0.6       14.7        4.7             29.3       1.686   1.0   5BZcat                                                          8.0     16.832583984375  8.0     16.832583984375  14.67036328125   0.990988872113633  0.009011127886367      0.0090519736620832    0.0      -14.15757862246954  5BZQJ0726-4728 ""     ""         "4FGL J0726.4-4727" N                   ""                    fsrq           "PMN J0726-4728"             "4FGL J0726.4-4727" 1.686       ""                ""      
  1CGHJ0049-5402 12.45353984 -54.04536056 4FGLJ0049.4-5402                               7.57      2.74          3.11  0.73      12.6        4.6             29.3       0.168   2.0   Foschini22(2,13[=])                                             7.0     26.62203125      4.0     26.62203125      19.23421484375   1.0                0.0                    0.0                   0.0      -63.08123207397288  ""             ""     ""         "4FGL J0049.4-5402" N                   ""                    bll            "PMN J0049-5402"             "4FGL J0049.4-5402" -Infinity   ""                ""      
  1CGHJ2149+0322 327.42446   3.38094      5BZBJ2149+0322                                 10.1      0.6           2.14  0.12      20.9        1.8             29.4       0.724   3.0   Shaw13(Foschini22(3,13[0.363?])                                 4.0     38.33907421875   4.0     38.33907421875   20.63589453125   0.9984806222109732 0.0015193777890266     0.0015205332139591    0.0      -36.62264482046669  5BZBJ2149+0322 ""     ""         "4FGL J2149.6+0323" N                   ""                    bll            "PKS B2147+031"              "4FGL J2149.6+0323" -Infinity   "3FHL J2149.8+0322" ""      
  1CGHJ1642-0621 250.50908   -6.35658     5BZBJ1642-0621                                 15.1      5.0           2.57  0.46      27.3        8.5             29.4       0.718   2.0   Foschini22(1,3[=])                                              12.0    45.04728125      10.0    45.04728125      35.758578125     0.9681820605559336 0.0318179394440665     0.0323351303035059    0.0      25.012521513847233  5BZBJ1642-0621 ""     ""         "4FGL J1641.9-0621" N                   ""                    bll            "TXS 1639-062"               "4FGL J1641.9-0621" -Infinity   ""                ""      
  1CGHJ1301+4416 195.44296   44.27206     5BZBJ1301+4416                                 5.65      2.39          2.06  0.41      12.1        4.4             29.5       0.52    2.0   Foschini22(1,3,13[=])                                           7.0     49.6065390625    5.0     46.45443359375   40.073328125     0.9790589113433626 0.0209410886566373     0.0211634632433139    0.0      72.73074005112272   5BZBJ1301+4416 ""     ""         "4FGL J1301.5+4413" N                   ""                    bll            "GB6 J1301+4416"             "4FGL J1301.5+4413" 0.435       ""                ""      
  1CGHJ0344+3430 56.103875   34.50497222  3HSPJ034424.9+343017                           4.97      2.08          1.56  0.25      15.1        5.1             29.5       0.251   2.0   Foschini22(6[=])                                                8.0     222.03853125     6.0     122.19965625     119.6553828125   0.8902694327320869 0.109730567267913      0.1162311286636239    1.0      -16.01835924137115  ""             --     --         "4FGL J0344.4+3432" N                   ""                    bcu            "1RXS J034424.5+343016"      "4FGL J0344.4+3432" -Infinity   ""                ""      
  1CGHJ0123+4210 20.91829167 42.17161111  3HSPJ012340.4+421017                           5.38      0.32          1.78  0.1       13.6        1.2             29.5       0.186   1.0   3HSPcat                                                         8.0     277.337625       6.0     277.337625       146.0424375      0.8895045329406939 0.1104954670593061     0.1170906758344891    1.0      -20.301687852826408 5BZGJ0123+4210 0.186  1          "4FGL J0123.7+4209" N                   ""                    bll            "NVSS J012340+421010"        "4FGL J0123.7+4209" 0.186       ""                ""      
  1CGHJ1047+7238 161.948     72.63694     5BZBJ1047+7238                                 7.07      0.97          2.73  0.22      12.3        1.7             29.6       0.437   2.0   Foschini22(3,6,13[=])                                           9.0     92.77865625      8.0     92.77865625      40.3817578125    0.98597907683714   0.01402092316286       0.0141201448509626    0.0      41.53492918167208   5BZBJ1047+7238 ""     ""         "4FGL J1047.7+7238" N                   ""                    bll            "GB6 J1047+7238"             "4FGL J1047.7+7238" -Infinity   "3FHL J1047.3+7239" ""      
  1CGHJ0653+1636 103.4162195 16.612125944 4FGLJ0653.6+1636                               10.6      3.6           2.33  0.4       20.4        7.5             29.6       0.06525 2.0   4LACdr3                                                         6.0     55.0996796875    4.0     15.5126513671875 24.67560546875   0.9999950228037788 4.9771962210565235E-6  4.977208607338734E-6  0.0      7.969657872576632   ""             ""     ""         "4FGL J0653.6+1636" N                   ""                    bcu            "2MASX J06533986+1636432"    "4FGL J0653.6+1636" 0.065252    ""                ""      
  1CGHJ1645+1654 251.2682    16.9048      4FGLJ1645.0+1654                               10.8      3.7           2.62  0.53      19.3        6.4             29.7       0.74    2.0   Balmaverde19                                                    7.0     84.7344140625    7.0     84.7344140625    38.37653125      0.955451025764725  0.044548974235275      0.0455717717020262    0.0      35.35718314827454   ""             ""     ""         "4FGL J1645.0+1654" N                   ""                    ""             ""                           ""                ""          ""                ""      
  1CGHJ1644+4546 251.0833333 45.77891667  3HSPJ164420.0+454644                           7.13      0.62          2.51  0.15      13.0        1.1             29.7       0.225   1.0   3HSPcat                                                         7.0     24.312861328125  5.0     24.312861328125  19.11063671875   0.9999990516166484 9.483833517398566E-7   9.483838014556318E-7  0.0      40.81707706106039   5BZGJ1644+4546 0.225  1          "4FGL J1644.2+4546" N                   ""                    bll            "B3 1642+458"                "4FGL J1644.2+4546" 0.225       ""                ""      
  1CGHJ2044-2346 311.2405346 -23.77900343 4FGLJ2045.1-2346                               8.46      3.56          1.94  0.34      19.3        6.7             29.7       0.655   2.0   Foschini22(3,4[=])                                              7.0     103.9460703125   7.0     103.9460703125   61.935921875     0.8705342828993523 0.1294657171006477     0.1386481375518504    1.0      -34.81895694903127  ""             ""     ""         "4FGL J2045.1-2346" N                   ""                    bcu            "NVSS J204457-234643"        "4FGL J2045.1-2346" -Infinity   ""                ""      
  1CGHJ1250+3117 192.7160476 31.2850156   4FGLJ1250.8+3117                               7.18      0.43          4.43  0.26      12.6        1.1             29.8       0.304   2.0   Foschini22(4,6,7,8,11,12b,13[=])                                6.0     18.1193984375    5.0     15.54908203125   15.3418740234375 1.0                0.0                    0.0                   0.0      85.84135358288795   ""             ""     ""         "4FGL J1250.8+3117" N                   ""                    bcu            "NVSS J125051+311706"        "4FGL J1250.8+3117" -Infinity   ""                ""      
  1CGHJ1155+6135 178.9517059 61.598300933 4FGLJ1155.8+6137                               5.67      0.34          2.3   0.13      11.0        0.6             29.8       0.992   2.0   Foschini22(1,3,13[=])                                           8.0     48.76300390625   8.0     48.76300390625   33.57671875      0.9351720132814576 0.0648279867185424     0.0670247951900984    0.0      54.29297562628896   ""             ""     ""         "4FGL J1155.8+6137" N                   ""                    bll            "SDSS J115548.40+613553.8"   "4FGL J1155.8+6137" 1.525       ""                ""      
